Datetime,Actual_DE,Actual_UK,Forecast_DE,Forecast_UK,Total_Actual
2024-03-04 14:00:00,65467.75,1034.0,64263.0,,66501.75
2024-03-04 15:00:00,64301.25,1005.5,63158.75,,65306.75
2024-03-04 16:00:00,63889.25,986.5,62891.75,,64875.75
2024-03-04 17:00:00,65354.5,995.0,64106.25,,66349.5
2024-03-04 18:00:00,67400.25,1060.5,64788.75,,68460.75
2024-03-04 19:00:00,66382.0,1160.0,63868.0,,67542.0
2024-03-04 20:00:00,62890.75,1172.0,60389.5,,64062.75
2024-03-04 21:00:00,59737.25,1111.0,56539.0,,60848.25
2024-03-04 22:00:00,56086.75,1010.5,53488.75,,57097.25
2024-03-04 23:00:00,51904.5,925.0,49947.75,,52829.5
2024-03-05 00:00:00,49381.0,787.5,46453.5,,50168.5
2024-03-05 01:00:00,47896.0,672.5,45066.5,,48568.5
2024-03-05 02:00:00,47174.0,597.0,44682.0,,47771.0
2024-03-05 03:00:00,47608.5,576.0,45541.75,,48184.5
2024-03-05 04:00:00,49148.75,564.0,47067.75,,49712.75
2024-03-05 05:00:00,52533.5,544.5,50093.0,,53078.0
2024-03-05 06:00:00,59900.75,540.0,56549.0,,60440.75
2024-03-05 07:00:00,64612.5,561.5,62380.5,,65174.0
2024-03-05 08:00:00,67801.75,674.5,65352.0,,68476.25
2024-03-05 09:00:00,69243.5,875.5,66297.5,,70119.0
2024-03-05 10:00:00,69992.5,994.5,67023.5,,70987.0
2024-03-05 11:00:00,70041.25,1070.5,67715.0,,71111.75
2024-03-05 12:00:00,68743.25,1094.5,67536.0,,69837.75
2024-03-05 13:00:00,67838.75,1096.0,66586.75,,68934.75
2024-03-05 14:00:00,66463.75,1090.5,65187.25,,67554.25
2024-03-05 15:00:00,65714.75,1052.5,63922.5,,66767.25
2024-03-05 16:00:00,65453.25,1018.0,63591.0,,66471.25
2024-03-05 17:00:00,66340.0,1026.5,64595.0,,67366.5
2024-03-05 18:00:00,68052.25,1069.5,65599.75,,69121.75
2024-03-05 19:00:00,67350.25,1176.0,64958.5,,68526.25
2024-03-05 20:00:00,63856.25,1209.5,61330.0,,65065.75
2024-03-05 21:00:00,59989.5,1198.0,57474.0,,61187.5
2024-03-05 22:00:00,56526.25,1110.0,54297.25,,57636.25
2024-03-05 23:00:00,52879.25,1016.0,50612.25,,53895.25
2024-03-06 00:00:00,50191.25,889.0,47119.75,,51080.25
2024-03-06 01:00:00,48467.0,,45606.25,,
2024-03-06 02:00:00,47691.0,675.0,45489.0,,48366.0
2024-03-06 03:00:00,48148.75,653.5,45807.5,,48802.25
2024-03-06 04:00:00,49423.75,644.5,47312.25,,50068.25
2024-03-06 05:00:00,52329.0,624.5,50769.75,,52953.5
2024-03-06 06:00:00,58967.5,614.0,57046.75,,59581.5
2024-03-06 07:00:00,63427.25,627.5,62804.25,,64054.75
2024-03-06 08:00:00,65721.5,733.0,65719.75,,66454.5
2024-03-06 09:00:00,66069.25,917.0,66513.0,,66986.25
2024-03-06 10:00:00,66335.5,1037.0,67217.25,,67372.5
2024-03-06 11:00:00,65902.75,1045.5,67823.0,,66948.25
2024-03-06 12:00:00,65572.5,1021.5,67829.25,,66594.0
2024-03-06 13:00:00,65083.0,990.0,66869.0,,66073.0
2024-03-06 14:00:00,63822.5,973.5,65310.75,,64796.0
2024-03-06 15:00:00,63150.0,939.5,63931.75,,64089.5
2024-03-06 16:00:00,62910.5,929.0,63492.75,,63839.5
2024-03-06 17:00:00,64623.25,941.0,64702.75,,65564.25
2024-03-06 18:00:00,66665.5,988.0,65972.5,,67653.5
2024-03-06 19:00:00,66509.0,1088.0,65314.25,,67597.0
2024-03-06 20:00:00,62856.0,1142.0,61714.75,,63998.0
2024-03-06 21:00:00,59414.5,1133.0,57996.25,,60547.5
2024-03-06 22:00:00,56370.25,,54857.75,,
2024-03-06 23:00:00,52226.25,967.0,51078.0,,53193.25
2024-03-07 00:00:00,49057.0,851.5,47668.0,,49908.5
2024-03-07 01:00:00,47611.25,725.5,46094.25,,48336.75
2024-03-07 02:00:00,46871.0,643.5,45295.0,,47514.5
2024-03-07 03:00:00,47540.0,618.0,45592.25,,48158.0
2024-03-07 04:00:00,48971.5,606.0,47018.0,,49577.5
2024-03-07 05:00:00,52201.0,591.5,49938.75,,52792.5
2024-03-07 06:00:00,58838.25,593.5,56512.0,,59431.75
2024-03-07 07:00:00,63106.25,615.5,61993.0,,63721.75
2024-03-07 08:00:00,66264.25,722.5,64381.0,,66986.75
2024-03-07 09:00:00,66961.25,906.0,65403.75,,67867.25
2024-03-07 10:00:00,67411.75,1025.0,66033.25,,68436.75
2024-03-07 11:00:00,66659.75,,66590.25,,
2024-03-07 12:00:00,65907.0,1042.5,66452.5,,66949.5
2024-03-07 13:00:00,64857.0,1017.5,65544.5,,65874.5
2024-03-07 14:00:00,63380.5,987.5,63540.0,,64368.0
2024-03-07 15:00:00,62907.75,972.5,62472.25,,63880.25
2024-03-07 16:00:00,62337.25,961.5,61902.5,,63298.75
2024-03-07 17:00:00,63254.25,964.0,63304.5,,64218.25
2024-03-07 18:00:00,65280.75,1015.5,65207.0,,66296.25
2024-03-07 19:00:00,65759.0,1097.0,64794.0,,66856.0
2024-03-07 20:00:00,62466.25,1133.0,61181.75,,63599.25
2024-03-07 21:00:00,58760.5,1124.5,57622.25,,59885.0
2024-03-07 22:00:00,55418.75,1053.5,53991.0,,56472.25
2024-03-07 23:00:00,51855.75,948.0,50474.5,,52803.75
2024-03-08 00:00:00,49246.0,818.5,48624.5,,50064.5
2024-03-08 01:00:00,47352.5,684.5,46680.75,,48037.0
2024-03-08 02:00:00,46512.0,600.5,45753.75,,47112.5
2024-03-08 03:00:00,47332.0,590.5,46494.25,,47922.5
2024-03-08 04:00:00,48619.5,588.0,47753.25,,49207.5
2024-03-08 05:00:00,51660.25,577.0,50385.0,,52237.25
2024-03-08 06:00:00,58333.5,568.5,56229.25,,58902.0
2024-03-08 07:00:00,62314.25,591.0,61620.75,,62905.25
2024-03-08 08:00:00,64721.25,699.5,65303.75,,65420.75
2024-03-08 09:00:00,64687.25,883.5,65964.25,,65570.75
2024-03-08 10:00:00,65014.5,1009.0,65833.25,,66023.5
2024-03-08 11:00:00,64688.0,1082.0,65581.5,,65770.0
2024-03-08 12:00:00,62523.0,1097.0,64484.0,,63620.0
2024-03-08 13:00:00,60282.5,1096.5,63325.5,,61379.0
2024-03-08 14:00:00,58706.5,1082.0,62031.25,,59788.5
2024-03-08 15:00:00,57805.5,1043.0,62152.5,,58848.5
2024-03-08 16:00:00,58199.25,999.0,62075.5,,59198.25
2024-03-08 17:00:00,60614.0,983.5,62885.0,,61597.5
2024-03-08 18:00:00,63758.5,1021.5,64095.0,,64780.0
2024-03-08 19:00:00,64262.0,1087.0,63498.0,,65349.0
2024-03-08 20:00:00,60427.75,1112.5,59964.25,,61540.25
2024-03-08 21:00:00,56805.25,1075.0,56987.5,,57880.25
2024-03-08 22:00:00,54143.75,984.5,54121.5,,55128.25
2024-03-08 23:00:00,51260.25,896.0,50906.0,,52156.25
2024-03-09 00:00:00,48450.0,788.5,45883.25,,49238.5
2024-03-09 01:00:00,46026.25,672.0,43912.0,,46698.25
2024-03-09 02:00:00,44722.75,584.5,42705.5,,45307.25
2024-03-09 03:00:00,44486.0,560.5,42314.25,,45046.5
2024-03-09 04:00:00,45166.75,,42437.75,,
2024-03-09 05:00:00,46044.0,528.0,43200.75,,46572.0
2024-03-09 06:00:00,47325.75,511.0,44221.5,,47836.75
2024-03-09 07:00:00,49496.25,503.0,46525.75,,49999.25
2024-03-09 08:00:00,52846.5,554.5,50007.5,,53401.0
2024-03-09 09:00:00,55466.5,632.5,52623.25,,56099.0
2024-03-09 10:00:00,55977.5,750.5,53905.75,,56728.0
2024-03-09 11:00:00,55870.25,843.5,54069.25,,56713.75
2024-03-09 12:00:00,54543.75,881.0,53225.5,,55424.75
2024-03-09 13:00:00,52573.0,903.0,51325.0,,53476.0
2024-03-09 14:00:00,51849.25,900.5,49507.0,,52749.75
2024-03-09 15:00:00,51972.0,913.5,48144.25,,52885.5
2024-03-09 16:00:00,51687.0,907.0,48646.75,,52594.0
2024-03-09 17:00:00,53838.5,913.5,50729.25,,54752.0
2024-03-09 18:00:00,56498.25,939.5,52977.75,,57437.75
2024-03-09 19:00:00,56642.5,996.0,52978.25,,57638.5
2024-03-09 20:00:00,53451.0,1012.0,50409.0,,54463.0
2024-03-09 21:00:00,50834.75,1008.0,48240.0,,51842.75
2024-03-09 22:00:00,49122.5,931.5,46784.5,,50054.0
2024-03-09 23:00:00,46226.25,851.5,44586.25,,47077.75
2024-03-10 00:00:00,43216.25,769.5,41598.25,,43985.75
2024-03-10 01:00:00,41705.0,682.0,40493.75,,42387.0
2024-03-10 02:00:00,40987.25,613.5,39680.0,,41600.75
2024-03-10 03:00:00,40520.0,,39426.25,,
2024-03-10 04:00:00,41107.75,576.5,39343.75,,41684.25
2024-03-10 05:00:00,41678.25,549.5,39707.5,,42227.75
2024-03-10 06:00:00,42381.25,537.0,39784.0,,42918.25
2024-03-10 07:00:00,44592.0,537.0,40859.5,,45129.0
2024-03-10 08:00:00,47793.75,571.5,43729.0,,48365.25
2024-03-10 09:00:00,50879.5,623.5,47005.0,,51503.0
2024-03-10 10:00:00,53165.75,700.0,49107.75,,53865.75
2024-03-10 11:00:00,54467.5,816.0,50349.5,,55283.5
2024-03-10 12:00:00,54560.75,904.5,49922.25,,55465.25
2024-03-10 13:00:00,53033.0,944.0,48101.5,,53977.0
2024-03-10 14:00:00,50585.75,985.0,46790.0,,51570.75
2024-03-10 15:00:00,50623.75,996.0,46167.5,,51619.75
2024-03-10 16:00:00,50687.25,957.0,46870.0,,51644.25
2024-03-10 17:00:00,53143.25,952.0,48848.75,,54095.25
2024-03-10 18:00:00,56310.5,969.0,52145.0,,57279.5
2024-03-10 19:00:00,56146.0,1010.5,52326.5,,57156.5
2024-03-10 20:00:00,53510.75,1033.5,50813.75,,54544.25
2024-03-10 21:00:00,51757.25,1017.5,49134.25,,52774.75
2024-03-10 22:00:00,50587.25,960.0,47867.25,,51547.25
2024-03-10 23:00:00,47703.5,887.0,45440.5,,48590.5
2024-03-11 00:00:00,45664.0,794.5,43830.25,,46458.5
2024-03-11 01:00:00,44058.25,694.0,42179.5,,44752.25
2024-03-11 02:00:00,43223.75,618.0,41800.0,,43841.75
2024-03-11 03:00:00,43861.0,602.5,42475.5,,44463.5
2024-03-11 04:00:00,45823.0,606.5,44524.25,,46429.5
2024-03-11 05:00:00,49737.75,599.5,48263.5,,50337.25
2024-03-11 06:00:00,58049.25,595.5,55331.25,,58644.75
2024-03-11 07:00:00,63389.5,623.0,60912.25,,64012.5
2024-03-11 08:00:00,66436.0,,63566.25,,
2024-03-11 09:00:00,67118.5,928.0,64770.0,,68046.5
2024-03-11 10:00:00,67331.25,1079.5,66037.0,,68410.75
2024-03-11 11:00:00,66900.0,1147.0,67041.0,,68047.0
2024-03-11 12:00:00,66728.75,1169.0,66837.0,,67897.75
2024-03-11 13:00:00,65926.5,1181.5,65925.25,,67108.0
2024-03-11 14:00:00,64357.5,,64628.5,,
2024-03-11 15:00:00,63417.75,1164.5,63496.0,,64582.25
2024-03-11 16:00:00,63244.75,1137.5,63021.25,,64382.25
2024-03-11 17:00:00,64644.0,1150.0,63950.5,,65794.0
2024-03-11 18:00:00,65933.5,1193.5,64988.25,,67127.0
2024-03-11 19:00:00,65245.75,1258.5,64177.75,,66504.25
2024-03-11 20:00:00,61381.25,1232.5,60858.75,,62613.75
2024-03-11 21:00:00,57676.0,1178.5,57349.25,,58854.5
2024-03-11 22:00:00,54528.25,1097.0,54293.75,,55625.25
2024-03-11 23:00:00,50717.25,1000.0,50540.0,,51717.25
2024-03-12 00:00:00,48372.0,873.0,46868.5,,49245.0
2024-03-12 01:00:00,46463.0,741.0,45147.0,,47204.0
2024-03-12 02:00:00,45676.5,655.5,44797.0,,46332.0
2024-03-12 03:00:00,46120.5,624.0,45343.25,,46744.5
2024-03-12 04:00:00,47671.75,614.0,46813.5,,48285.75
2024-03-12 05:00:00,51001.5,594.5,50156.25,,51596.0
2024-03-12 06:00:00,57543.75,589.5,56879.0,,58133.25
2024-03-12 07:00:00,62511.0,608.5,62330.25,,63119.5
2024-03-12 08:00:00,65703.5,721.5,64725.25,,66425.0
2024-03-12 09:00:00,66134.0,923.5,65627.0,,67057.5
2024-03-12 10:00:00,66795.0,1066.5,66886.5,,67861.5
2024-03-12 11:00:00,67586.25,1121.5,67650.25,,68707.75
2024-03-12 12:00:00,66950.0,1125.0,67718.75,,68075.0
2024-03-12 13:00:00,65803.25,1107.0,66986.5,,66910.25
2024-03-12 14:00:00,64252.0,1095.5,65363.0,,65347.5
2024-03-12 15:00:00,63295.0,1065.0,64066.0,,64360.0
2024-03-12 16:00:00,62550.75,1024.5,63247.5,,63575.25
2024-03-12 17:00:00,63917.5,1047.0,64096.0,,64964.5
2024-03-12 18:00:00,65468.0,1098.0,65259.75,,66566.0
2024-03-12 19:00:00,64698.25,1165.0,64553.75,,65863.25
2024-03-12 20:00:00,61085.25,1169.0,61214.5,,62254.25
2024-03-12 21:00:00,57568.0,1141.0,57764.5,,58709.0
2024-03-12 22:00:00,54391.25,1049.0,54525.25,,55440.25
2024-03-12 23:00:00,50955.25,936.0,50794.25,,51891.25
2024-03-13 00:00:00,48327.75,795.0,46839.75,,49122.75
2024-03-13 01:00:00,46585.75,664.0,45306.5,,47249.75
2024-03-13 02:00:00,45895.75,583.5,44281.5,,46479.25
2024-03-13 03:00:00,46833.25,553.0,44961.5,,47386.25
2024-03-13 04:00:00,48180.75,539.0,46569.5,,48719.75
2024-03-13 05:00:00,51259.25,538.0,50053.0,,51797.25
2024-03-13 06:00:00,58237.0,540.0,56542.0,,58777.0
2024-03-13 07:00:00,62885.5,567.5,62007.5,,63453.0
2024-03-13 08:00:00,65460.0,682.0,64251.5,,66142.0
2024-03-13 09:00:00,65819.0,877.5,65122.5,,66696.5
2024-03-13 10:00:00,66836.0,1031.5,66253.0,,67867.5
2024-03-13 11:00:00,67206.0,1087.0,67115.75,,68293.0
2024-03-13 12:00:00,66676.0,1085.5,66963.75,,67761.5
2024-03-13 13:00:00,65673.0,1064.0,66078.25,,66737.0
2024-03-13 14:00:00,64415.25,1047.0,64532.75,,65462.25
2024-03-13 15:00:00,64026.0,1008.0,63437.25,,65034.0
2024-03-13 16:00:00,63552.25,968.5,62793.5,,64520.75
2024-03-13 17:00:00,64914.5,970.0,63572.25,,65884.5
2024-03-13 18:00:00,66778.75,1028.5,64751.0,,67807.25
2024-03-13 19:00:00,66066.5,1132.5,64163.75,,67199.0
2024-03-13 20:00:00,62734.0,1166.0,60813.0,,63900.0
2024-03-13 21:00:00,58874.75,1179.5,57346.25,,60054.25
2024-03-13 22:00:00,55321.5,1111.5,54113.5,,56433.0
2024-03-13 23:00:00,51431.5,1011.5,50312.0,,52443.0
2024-03-14 00:00:00,48602.5,888.5,46576.25,,49491.0
2024-03-14 01:00:00,46667.5,767.0,44829.0,,47434.5
2024-03-14 02:00:00,46081.5,686.0,44403.25,,46767.5
2024-03-14 03:00:00,46509.75,,45510.25,,
2024-03-14 04:00:00,48010.0,658.5,47186.25,,48668.5
2024-03-14 05:00:00,51545.75,642.0,49667.0,,52187.75
2024-03-14 06:00:00,58951.25,628.0,55901.5,,59579.25
2024-03-14 07:00:00,63474.25,637.5,60662.75,,64111.75
2024-03-14 08:00:00,65690.0,738.0,63364.75,,66428.0
2024-03-14 09:00:00,65522.75,930.0,64224.25,,66452.75
2024-03-14 10:00:00,65071.25,1075.0,64723.0,,66146.25
2024-03-14 11:00:00,65022.25,1123.5,64607.0,,66145.75
2024-03-14 12:00:00,63303.5,1142.0,63914.0,,64445.5
2024-03-14 13:00:00,61925.0,1151.5,62805.75,,63076.5
2024-03-14 14:00:00,60623.75,1159.5,61461.25,,61783.25
2024-03-14 15:00:00,60287.25,,60827.75,,
2024-03-14 16:00:00,60292.5,1117.0,60495.75,,61409.5
2024-03-14 17:00:00,62464.0,1101.0,61780.25,,63565.0
2024-03-14 18:00:00,65246.5,1157.5,63085.25,,66404.0
2024-03-14 19:00:00,65621.75,1238.5,62898.25,,66860.25
2024-03-14 20:00:00,62718.5,1214.5,59912.5,,63933.0
2024-03-14 21:00:00,58654.5,1174.0,56442.0,,59828.5
2024-03-14 22:00:00,54861.0,1081.5,52831.75,,55942.5
2024-03-14 23:00:00,51141.5,976.5,49130.75,,52118.0
2024-03-15 00:00:00,48083.5,856.0,47189.5,,48939.5
2024-03-15 01:00:00,46662.5,745.5,45929.0,,47408.0
2024-03-15 02:00:00,45437.25,668.0,45143.5,,46105.25
2024-03-15 03:00:00,46427.75,644.5,45600.75,,47072.25
2024-03-15 04:00:00,47745.25,625.0,47015.75,,48370.25
2024-03-15 05:00:00,51078.75,599.0,49824.0,,51677.75
2024-03-15 06:00:00,57584.0,568.0,55470.0,,58152.0
2024-03-15 07:00:00,62561.75,577.5,60119.5,,63139.25
2024-03-15 08:00:00,65647.75,663.0,63043.0,,66310.75
2024-03-15 09:00:00,65129.25,831.5,63662.25,,65960.75
2024-03-15 10:00:00,65386.75,973.5,64298.75,,66360.25
2024-03-15 11:00:00,66127.0,1021.5,65059.75,,67148.5
2024-03-15 12:00:00,65219.25,1011.5,64942.75,,66230.75
2024-03-15 13:00:00,63530.25,983.0,63615.5,,64513.25
2024-03-15 14:00:00,61862.25,955.0,62038.0,,62817.25
2024-03-15 15:00:00,60347.0,905.0,61823.5,,61252.0
2024-03-15 16:00:00,60402.75,857.5,61478.5,,61260.25
2024-03-15 17:00:00,61771.5,852.0,62297.0,,62623.5
2024-03-15 18:00:00,63023.25,903.5,62859.75,,63926.75
2024-03-15 19:00:00,62874.75,1008.0,61840.5,,63882.75
2024-03-15 20:00:00,59596.5,1064.5,58720.0,,60661.0
2024-03-15 21:00:00,55742.5,1117.5,55249.5,,56860.0
2024-03-15 22:00:00,51996.5,1052.5,52080.25,,53049.0
2024-03-15 23:00:00,48464.75,966.5,48675.5,,49431.25
2024-03-16 00:00:00,45529.0,871.5,45200.5,,46400.5
2024-03-16 01:00:00,43939.75,770.5,43303.25,,44710.25
2024-03-16 02:00:00,42914.75,689.0,42256.25,,43603.75
2024-03-16 03:00:00,43163.5,662.5,42423.0,,43826.0
2024-03-16 04:00:00,43912.5,650.5,42483.0,,44563.0
2024-03-16 05:00:00,43846.75,627.5,43079.5,,44474.25
2024-03-16 06:00:00,45418.0,610.5,43754.75,,46028.5
2024-03-16 07:00:00,47901.0,609.5,46219.25,,48510.5
2024-03-16 08:00:00,50840.25,640.5,49591.5,,51480.75
2024-03-16 09:00:00,53568.75,707.5,52486.5,,54276.25
2024-03-16 10:00:00,55985.5,790.5,54359.75,,56776.0
2024-03-16 11:00:00,58135.0,,55250.25,,
2024-03-16 12:00:00,57965.5,919.0,55008.0,,58884.5
2024-03-16 13:00:00,56323.5,935.0,52804.75,,57258.5
2024-03-16 14:00:00,54781.75,953.0,49493.0,,55734.75
2024-03-16 15:00:00,53651.25,924.0,48935.25,,54575.25
2024-03-16 16:00:00,53057.0,892.5,49608.75,,53949.5
2024-03-16 17:00:00,54366.0,888.0,51929.75,,55254.0
2024-03-16 18:00:00,56716.5,927.0,53623.0,,57643.5
2024-03-16 19:00:00,56498.0,992.0,53329.0,,57490.0
2024-03-16 20:00:00,53470.75,988.5,50824.5,,54459.25
2024-03-16 21:00:00,50614.5,1003.0,48690.75,,51617.5
2024-03-16 22:00:00,48699.75,931.0,47572.0,,49630.75
2024-03-16 23:00:00,45862.5,850.5,45209.5,,46713.0
2024-03-17 00:00:00,43432.25,772.5,41844.75,,44204.75
2024-03-17 01:00:00,41411.25,686.0,40494.25,,42097.25
2024-03-17 02:00:00,40622.0,621.5,39948.75,,41243.5
2024-03-17 03:00:00,40454.75,604.5,39339.5,,41059.25
2024-03-17 04:00:00,40827.75,592.0,39446.25,,41419.75
2024-03-17 05:00:00,40857.5,571.5,39766.0,,41429.0
2024-03-17 06:00:00,40450.75,559.0,39786.75,,41009.75
2024-03-17 07:00:00,41975.75,567.0,41337.0,,42542.75
2024-03-17 08:00:00,45211.25,592.0,44026.25,,45803.25
2024-03-17 09:00:00,48185.75,640.5,47123.75,,48826.25
2024-03-17 10:00:00,49505.0,721.0,49267.75,,50226.0
2024-03-17 11:00:00,50319.0,818.0,50831.5,,51137.0
2024-03-17 12:00:00,49757.75,886.5,50660.25,,50644.25
2024-03-17 13:00:00,47338.75,902.5,49331.25,,48241.25
2024-03-17 14:00:00,45578.25,914.5,47949.75,,46492.75
2024-03-17 15:00:00,44852.75,918.0,47469.5,,45770.75
2024-03-17 16:00:00,45675.0,864.0,48004.25,,46539.0
2024-03-17 17:00:00,48731.5,840.5,49868.75,,49572.0
2024-03-17 18:00:00,52242.75,861.0,52560.25,,53103.75
2024-03-17 19:00:00,52657.75,914.5,52526.0,,53572.25
2024-03-17 20:00:00,50537.75,923.5,50505.0,,51461.25
2024-03-17 21:00:00,48986.25,950.0,49007.75,,49936.25
2024-03-17 22:00:00,47893.5,897.5,47850.5,,48791.0
2024-03-17 23:00:00,45195.75,821.0,45019.75,,46016.75
2024-03-18 00:00:00,43414.5,740.0,43273.25,,44154.5
2024-03-18 01:00:00,42313.75,650.0,42021.0,,42963.75
2024-03-18 02:00:00,41898.25,580.0,41198.75,,42478.25
2024-03-18 03:00:00,42398.0,559.5,42059.5,,42957.5
2024-03-18 04:00:00,44217.25,561.0,43855.5,,44778.25
2024-03-18 05:00:00,48252.25,552.0,47417.5,,48804.25
2024-03-18 06:00:00,55744.75,543.0,54222.0,,56287.75
2024-03-18 07:00:00,60824.75,555.5,59450.25,,61380.25
2024-03-18 08:00:00,64218.25,612.5,62421.0,,64830.75
2024-03-18 09:00:00,65302.75,700.5,63355.5,,66003.25
2024-03-18 10:00:00,65820.25,785.5,64170.75,,66605.75
2024-03-18 11:00:00,65787.25,828.0,64621.0,,66615.25
2024-03-18 12:00:00,65491.5,846.5,63952.25,,66338.0
2024-03-18 13:00:00,63896.25,829.0,62621.0,,64725.25
2024-03-18 14:00:00,62999.75,851.0,61357.0,,63850.75
2024-03-18 15:00:00,61861.25,872.0,60648.25,,62733.25
2024-03-18 16:00:00,61111.75,882.0,60575.5,,61993.75
2024-03-18 17:00:00,62207.25,910.0,61789.25,,63117.25
2024-03-18 18:00:00,64455.0,945.0,62962.5,,65400.0
2024-03-18 19:00:00,64460.25,1033.5,62525.25,,65493.75
2024-03-18 20:00:00,60867.25,1035.5,59443.75,,61902.75
2024-03-18 21:00:00,57299.5,1017.0,56159.75,,58316.5
2024-03-18 22:00:00,53941.5,946.5,52579.5,,54888.0
2024-03-18 23:00:00,50511.5,859.5,48761.75,,51371.0
2024-03-19 00:00:00,47930.0,730.0,46575.5,,48660.0
2024-03-19 01:00:00,46829.5,618.5,45163.0,,47448.0
2024-03-19 02:00:00,46212.25,536.0,44274.5,,46748.25
2024-03-19 03:00:00,46924.75,510.0,45018.0,,47434.75
2024-03-19 04:00:00,48131.75,505.0,46396.75,,48636.75
2024-03-19 05:00:00,51280.0,508.5,49600.5,,51788.5
2024-03-19 06:00:00,58314.75,529.5,56018.0,,58844.25
2024-03-19 07:00:00,62952.75,576.0,60844.5,,63528.75
2024-03-19 08:00:00,65732.0,695.5,63323.5,,66427.5
2024-03-19 09:00:00,66909.75,885.0,64103.5,,67794.75
2024-03-19 10:00:00,66242.25,1021.5,64933.25,,67263.75
2024-03-19 11:00:00,65188.25,1060.0,65097.5,,66248.25
2024-03-19 12:00:00,62297.25,1050.0,64522.0,,63347.25
2024-03-19 13:00:00,60920.75,1045.0,63284.5,,61965.75
2024-03-19 14:00:00,60965.0,1048.5,61772.75,,62013.5
2024-03-19 15:00:00,60411.75,1052.5,61125.5,,61464.25
2024-03-19 16:00:00,60001.5,1045.0,60891.0,,61046.5
2024-03-19 17:00:00,61448.25,1057.5,61894.25,,62505.75
2024-03-19 18:00:00,64156.0,1110.5,63109.25,,65266.5
2024-03-19 19:00:00,64160.75,1189.0,62818.75,,65349.75
2024-03-19 20:00:00,60762.5,1179.0,59811.5,,61941.5
2024-03-19 21:00:00,57067.75,1165.0,56610.0,,58232.75
2024-03-19 22:00:00,53500.25,1092.5,52873.0,,54592.75
2024-03-19 23:00:00,49481.0,997.5,49080.5,,50478.5
2024-03-20 00:00:00,46841.5,876.0,45346.75,,47717.5
2024-03-20 01:00:00,45972.25,754.0,44144.25,,46726.25
2024-03-20 02:00:00,45498.0,674.0,43411.5,,46172.0
2024-03-20 03:00:00,45663.0,655.5,43775.75,,46318.5
2024-03-20 04:00:00,46842.0,647.5,45419.25,,47489.5
2024-03-20 05:00:00,50243.25,631.0,49615.0,,50874.25
2024-03-20 06:00:00,56909.25,624.0,55905.25,,57533.25
2024-03-20 07:00:00,61438.5,645.5,60620.75,,62084.0
2024-03-20 08:00:00,63790.75,740.5,63348.25,,64531.25
2024-03-20 09:00:00,63398.25,927.0,64320.0,,64325.25
2024-03-20 10:00:00,62974.0,1052.0,64957.0,,64026.0
2024-03-20 11:00:00,62480.25,1073.5,65141.0,,63553.75
2024-03-20 12:00:00,61577.75,1046.5,64701.25,,62624.25
2024-03-20 13:00:00,60811.5,1020.0,63552.75,,61831.5
2024-03-20 14:00:00,59817.75,1014.5,61967.25,,60832.25
2024-03-20 15:00:00,58940.0,994.0,61232.75,,59934.0
2024-03-20 16:00:00,58667.75,973.0,60851.75,,59640.75
2024-03-20 17:00:00,60262.5,989.5,61877.25,,61252.0
2024-03-20 18:00:00,63056.25,1055.0,62939.5,,64111.25
2024-03-20 19:00:00,63099.75,1142.0,62513.5,,64241.75
2024-03-20 20:00:00,59663.0,1155.0,59705.25,,60818.0
2024-03-20 21:00:00,55902.25,1176.5,56561.5,,57078.75
2024-03-20 22:00:00,52622.25,1114.0,52652.5,,53736.25
2024-03-20 23:00:00,49117.5,1015.0,48708.5,,50132.5
2024-03-21 00:00:00,46540.25,875.0,45903.5,,47415.25
2024-03-21 01:00:00,44775.25,729.5,44324.5,,45504.75
2024-03-21 02:00:00,44044.75,629.5,43941.25,,44674.25
2024-03-21 03:00:00,44446.0,604.0,44797.0,,45050.0
2024-03-21 04:00:00,46017.25,569.5,46094.5,,46586.75
2024-03-21 05:00:00,49874.25,539.5,48459.25,,50413.75
2024-03-21 06:00:00,56608.5,528.5,54750.0,,57137.0
2024-03-21 07:00:00,60608.75,555.5,59450.5,,61164.25
2024-03-21 08:00:00,63212.25,654.0,62678.25,,63866.25
2024-03-21 09:00:00,64254.75,,64109.25,,
2024-03-21 10:00:00,64409.25,,64942.75,,
2024-03-21 11:00:00,64081.0,1022.5,65089.5,,65103.5
2024-03-21 12:00:00,63302.5,,64628.5,,
2024-03-21 13:00:00,62393.75,1046.0,63410.75,,63439.75
2024-03-21 14:00:00,61521.0,1050.5,61604.5,,62571.5
2024-03-21 15:00:00,60286.25,1030.0,60806.75,,61316.25
2024-03-21 16:00:00,59850.0,994.5,60570.5,,60844.5
2024-03-21 17:00:00,61900.0,,61532.25,,
2024-03-21 18:00:00,64266.5,,62649.0,,
2024-03-21 19:00:00,64170.25,1120.0,62401.75,,65290.25
2024-03-21 20:00:00,61086.75,1119.0,59580.0,,62205.75
2024-03-21 21:00:00,57231.0,1102.5,56197.0,,58333.5
2024-03-21 22:00:00,54001.5,1045.0,52759.5,,55046.5
2024-03-21 23:00:00,49977.25,952.5,48975.25,,50929.75
2024-03-22 00:00:00,47120.0,827.5,46038.75,,47947.5
2024-03-22 01:00:00,45855.0,693.0,44537.25,687.5,46548.0
2024-03-22 02:00:00,45695.75,,43985.25,630.0,
2024-03-22 03:00:00,46086.5,,44305.5,626.0,
